emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,Thumb_Proximal,Thumb_Intermediate,Thumb_Distal,Index_Proximal,Index_Intermediate,Index_Distal,Middle_Proximal,Middle_Intermediate,Middle_Distal,Ring_Proximal,Ring_Intermediate,Ring_Distal,Pinky_Proximal,Pinky_Intermediate,Pinky_Distal
147,88,47,44,76,48,55,87,nan,29.132943532653861,17.957688907666054,15.278031620209054,11.207320875242742,9.8872986342034395,13.263386387726117,12.78797444639843,11.24533867382484,6.8455580500373463,24.879249387189358,19.450975922553944,53.80811129966019,31.565632426162512,17.508735698686504
141,82,40,44,76,47,48,83,nan,27.805671456426108,15.625339595782718,15.800517400878475,11.207118689639188,9.8781749000234136,13.313091286495863,12.929122239752523,11.3494702835388,7.8438128446483466,25.508607720308479,19.724241936340192,54.796226014463628,31.720651971981631,17.466458551857293
150,78,42,42,71,47,45,78,nan,24.897425674510714,11.836952981764309,16.556279531937935,11.357581068181586,10.014696652063424,13.42775076713146,13.150303102354746,11.526729678450028,9.5825376013284789,26.421694316728377,20.132276267515483,55.645861626691584,31.725445997734294,17.362074358042083
143,81,44,43,59,37,37,72,nan,22.988879309709802,9.0165589801571695,16.97306234027047,11.544860049459137,10.187884480131748,13.511892168579397,13.294017904679924,11.645378485017718,10.565119545283016,26.860480152113801,20.313558647064859,56.089721300922271,31.589684628328389,17.232134005387085
150,88,46,55,62,46,44,70,nan,21.43867817171774,5.9793061605923619,17.516990314945808,11.766729715449582,10.400402426055201,13.660398724146297,13.501362244995516,11.820245186339992,11.328901604759951,27.193568922164015,20.451392606687545,56.595429658192678,31.460321671197772,17.093467121862112
157,83,45,56,61,46,49,65,nan,19.693053094310009,1.41667818933527,18.110312176168929,12.098386677709341,10.714451011287371,13.925429533898731,13.868653943708559,12.134721819972263,12.32158677113115,27.534205228311052,20.563738209017046,57.123480674075353,31.207478518439078,16.887606824487669
186,83,48,59,62,46,53,145,nan,18.926710032033288,1.1840184258425197,18.320966675609057,12.298131725484907,10.899733112383965,14.135465732028621,14.142920905989474,12.371827197685532,12.879203016104775,27.657307603959154,20.575169487503064,57.393332340549748,31.043926687611123,16.764353827938788
230,109,57,59,64,47,63,166,nan,18.023230654075725,4.2540067893064908,18.487258651343009,12.556188279549007,11.133282493838255,14.465039038059897,14.59175464900253,12.76225652201394,13.610713788840831,27.880933200024206,20.637305599614752,57.675213683759409,30.810527404954563,16.601870039535822
234,110,56,61,56,49,66,171,nan,16.839399738502951,7.5997700255230578,18.586458179279475,12.781361867211929,11.333581645757427,14.707817216422653,14.925356595682464,13.053550887244999,14.078686763840274,27.982101665880872,20.647345037825716,57.741509609706597,30.69945852457192,16.533858463589912
287,109,56,54,48,45,72,195,nan,14.65261668699477,11.617855860086683,18.668030685356044,12.971522303469802,11.502639032345625,14.875383927820343,15.265844517289505,13.347177464382673,14.577582541665967,28.065859591171485,20.640956696251703,57.440780620886706,29.950324997632716,16.171062854818413
300,111,56,54,42,48,80,242,nan,13.512958425497034,13.536616667944795,18.754880891623362,13.178696111286298,11.687123996551717,14.982238494372391,15.606309119891627,13.636224018295724,15.198520168514175,28.203876489339965,20.656488838621485,56.08976279248067,28.347730044191017,15.474543442238627
284,100,51,51,48,57,80,239,nan,12.16902857701365,16.302988300121349,18.976788401199222,13.893126457631828,12.323180034784349,15.156769628839163,16.706949336555379,14.576028396415538,15.737805305918734,28.339714604881419,20.678459515100236,49.657025713053862,23.950362707462418,13.776348866362481
312,93,51,44,47,52,78,256,nan,11.637349752521214,17.49819902939349,19.136527955149113,15.158066934172238,13.440907687242293,15.211829858492663,18.272577155726943,15.91895733024738,15.376404618905744,28.029416470470824,20.492178648432827,43.160197545372071,21.317088560977282,12.924960413872185
298,89,46,47,45,44,60,237,nan,11.351240814764482,18.404335218689681,19.210658398024901,17.131207502059279,15.172715743402801,14.980542821840285,20.788398445403921,18.06035934284024,12.8788108185902,26.426265680447475,19.602029930879336,34.469618838924937,19.73420469249572,12.880780682611029
275,77,40,48,42,47,60,232,nan,11.328758386966134,18.484016959372976,19.206649483445027,17.421713714322042,15.426589400445948,14.92121208999064,21.215595247428769,18.42153604546661,12.295925773319581,26.033719446134572,19.377689395884452,32.973382357876794,19.803270352052024,13.095517082746371
266,72,42,50,44,41,60,224,nan,11.354376770192962,18.221075609946553,19.476169988381386,18.783309946008206,16.643287673270269,13.786447827303146,23.766687990813121,20.480217397080885,10.592298322693312,23.554652774693238,17.711499953560214,25.099062214470418,21.090379849755124,14.989236611080832
270,83,52,52,48,58,67,248,nan,11.358038444557771,18.120524247875458,19.74911521089594,19.49194269506927,17.290231754116071,12.498245422169916,25.391609844228604,21.708386838664257,9.9981851914355069,22.134825534058834,16.699557233566885,23.244869562668079,20.96917631367123,15.232281076492395
219,83,53,71,53,58,69,263,nan,11.324847522849703,17.844046416939701,19.752685382899436,21.031733649538165,18.641325485005662,9.4541292002767996,27.60620897775323,23.1804952199364,8.6753977818040919,20.557393973436685,15.629852207199118,21.881213489503761,19.81478582622298,14.717736223157566
225,81,54,73,54,62,72,251,nan,11.233072754288516,17.507998545158717,18.857944014350448,22.578207471676386,19.898601696037318,4.1929225424606162,25.840085212945191,20.918344429357944,7.3940390079007212,19.556168550493879,14.983596941124427,21.139289015039331,18.294684761102129,13.850178644039653
241,84,58,87,57,66,77,239,nan,11.118109331202207,17.188705890776347,18.462162738408786,22.820446435060465,20.06716533045272,3.8564337230269667,25.103711652410471,20.099708590291012,7.0456234225221719,19.324767170647384,14.838149505018336,21.030515693745279,17.845534043932751,13.583485383649759
