emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,Thumb_Proximal,Thumb_Intermediate,Thumb_Distal,Index_Proximal,Index_Intermediate,Index_Distal,Middle_Proximal,Middle_Intermediate,Middle_Distal,Ring_Proximal,Ring_Intermediate,Ring_Distal,Pinky_Proximal,Pinky_Intermediate,Pinky_Distal
159,158,88,147,236,110,145,263,nan,3.0064751403853065,20.876067438788358,30.38920896909741,6.7614102668187428,6.2308534887622331,35.078272535924867,52.186052543668573,31.697921220044122,31.735417604750065,49.256898780716767,32.101879725862361,45.646280942354956,58.051340878384934,34.302684896790858
174,171,90,161,221,129,162,278,nan,3.3105313609543492,22.166762777694739,29.642353873179182,7.1362769498197958,6.5528724893834385,34.93707659879491,52.213794578058547,31.87532235359955,39.952175976499213,55.039590297525862,33.812132044009779,44.042865456251448,57.065905037394032,34.185920604306027
174,180,89,168,220,154,196,274,nan,2.8598649990653175,22.356676661636921,28.852306420425759,7.5157531080949678,6.8751780433573151,35.242382939063205,52.353471867924561,32.129808717905071,42.126402599419841,56.913722073749859,34.523023116410201,44.078362424828029,57.076099730534516,34.187273724109417
217,172,88,192,212,173,201,276,nan,2.4092785473766551,22.624858588390243,28.004453814650908,7.8386711609476452,7.1406279021409231,39.963876336694078,55.486215753916269,33.55432722981994,41.967698071652357,56.853610811575479,34.537444141659712,44.259875613483317,57.148186952212363,34.195887757834299
278,166,86,237,174,201,233,341,nan,1.7023240182198411,23.273783800355666,27.049168171911223,8.2079825165764326,7.4412220251849526,42.864473290612118,57.308633604447309,34.296706110333879,43.010663863531185,57.019822307901521,34.393201376236526,44.091996933352853,57.128106068161202,34.23561876522367
312,162,85,245,167,204,234,360,nan,0.14294914710514156,24.210430922530442,24.888718687441433,9.1198938568555654,8.1715205259146355,43.397583679019206,57.344378156264746,34.319126803320188,43.913567443107084,57.291438450707439,34.349577523037503,44.709750878094908,57.270296755827573,34.175434234317756
339,146,81,253,160,204,226,353,nan,1.4478391366385956,24.696721766172935,23.775165071582773,9.5418217314288771,8.4972555105732681,43.574562259775774,57.343049906600847,34.303270306488699,44.825497532239091,57.511810549220563,34.256928366378382,44.842608081012905,57.337243489608611,34.173978890817779
340,125,86,299,153,196,203,348,nan,2.8754609540420901,25.00007867293716,22.649300376609975,9.9833406460578917,8.8339819038346175,43.570820086571672,57.346172840155837,34.308851785420892,45.677365756731781,57.588819186280787,34.092916078025013,45.371314164075201,57.425462562953165,34.076277235433622
329,104,99,363,177,195,204,350,nan,5.271740230625638,24.630413204252246,20.221361341544572,11.062607357545833,9.645991319330312,43.807299279664797,57.457417581140497,34.356640078367597,46.164627679501116,57.649663710917125,34.01116948551492,46.104870365162213,57.537220654993419,33.946180072152067
285,98,103,370,160,178,174,287,nan,6.1094473170892254,24.542100476260078,18.913678537917377,11.671362192575268,10.094832929914306,43.831210779321928,57.475591342052176,34.371132937141141,46.165992671606858,57.655722058790232,34.01565453090101,46.616040002399288,57.656718345725196,33.884450508474643
