25,48,28,39,30,39,33,34,nan,39.17057309655749,28.991987810979044,53.803192086799982,74.776732168063333,41.67343975081382,51.385845676493219,73.233331457989195,41.518741428140331,50.230608342231839,67.806664405691905,38.78985637354122,54.915636794851558,71.927322564504792,39.940582320954093
23,42,30,39,35,37,30,35,nan,39.137930004860323,30.033351296450206,53.206274510066415,73.780629596466014,41.299763882949804,49.415469649876464,73.192833715071515,42.150095883759938,50.182041686622334,67.83164405852267,38.820087006901176,54.530262119859266,71.445318345577334,39.786556997793426
23,36,30,38,35,33,29,33,nan,39.081430534715253,30.457599970247607,52.381250573328096,73.214726824473885,41.24666439365425,48.515144565947679,72.021101068319155,41.757297291077265,49.192014830569647,67.996472876461993,39.22444885681071,53.704219495606068,70.95657932823508,39.784324312658974
28,30,27,31,35,33,34,35,nan,38.994279645704118,30.907407540298582,50.906925592927678,72.831432536985687,41.508016409940588,47.5411726188918,70.677255115513191,41.280387655704445,48.715420792387931,67.940876649956621,39.339530934550083,51.860852020595857,70.371774888632203,40.081800942431265
28,28,24,30,35,31,33,31,nan,38.76655982965957,32.403016877908591,49.501129232061807,72.226383913027561,41.616695432041645,45.755057795518283,69.670137848518181,41.247831245530975,47.82914366521257,67.642786220194623,39.435351570211267,49.826841711453383,69.784452826191739,40.453126812919002
27,27,28,29,34,29,30,31,nan,38.545877812777839,35.235763872534434,48.62326389854038,71.772244497146332,41.638776865568502,44.815396390063995,69.006956825524739,41.153014177342179,45.159624619439214,66.812852395116437,39.746369499583054,48.503013636516279,69.497024262675794,40.768306278704102
28,27,26,27,28,27,31,26,nan,38.024271229774406,38.052634435095172,47.562073376388568,71.180184262855462,41.637209470808294,43.390527599015087,68.06017794597922,41.0236962642525,43.075068689180476,65.962412772208864,39.85858893262963,47.667802878667501,69.494181626784894,41.094113883259723
29,25,27,29,26,27,32,28,nan,37.118163831263082,41.172334379905912,46.438236657514473,70.444703248755857,41.566515870913442,42.606686190535441,67.402881417288953,40.869461096713309,41.577276342907048,65.000048047501679,39.715214394044288,46.87476998160615,69.439362744687145,41.363193612171045
26,26,27,32,28,28,26,31,nan,36.088072737016084,43.737092821319763,45.332223948059955,69.660375679598175,41.456823320032136,41.760476226181382,66.546659812507443,40.605194850339558,40.604059286213335,63.915189584295746,39.331958744724567,45.706391367671962,69.094895608166496,41.597468258927051
27,24,32,32,29,28,25,31,nan,35.449828524331451,45.679947690297006,44.238244718337413,68.849979511242779,41.321894880486582,41.062134308233986,65.630188139449388,40.255282160848132,39.555609100335928,62.838323071082897,38.96597624566359,44.322402795652444,68.641921838707262,41.846992408255687
28,22,33,31,28,27,24,31,nan,34.776991046388524,47.494253167940251,43.436350856153297,68.097577035364878,41.127455438608244,40.276179836240971,64.414442935272533,39.736663297140311,38.616643019032907,61.872267888021419,38.630759985856272,41.605594734963525,68.18658684569921,42.587910798603325
28,22,32,35,29,28,22,32,nan,34.05924089011625,49.313023684806538,42.763002840454433,67.371935051254809,40.903653138425298,39.572393809456095,63.225393612303549,39.204188741770764,37.591075458766795,60.76086470075245,38.217800275553643,38.760822011231014,68.059001799483994,43.642763017230003
