
246,84,78,95,272,253,280,309
247,84,77,95,273,253,282,311
249,86,77,96,274,254,283,310
248,85,77,97,272,253,284,309
247,85,77,96,272,251,285,312
246,86,78,97,272,252,285,313
243,86,79,98,275,252,285,314
241,87,79,97,277,253,288,316
240,87,79,98,277,253,289,317
234,88,78,97,277,252,290,305
230,87,79,97,276,252,291,301
227,87,79,98,277,252,291,298
212,86,79,98,279,251,291,294
204,86,79,98,279,251,289,289
196,86,79,98,280,250,289,288
188,85,79,99,279,251,288,288
181,87,80,99,280,254,292,291
173,88,81,101,284,254,292,290
180,90,82,103,285,254,291,287
181,90,82,103,286,252,290,286
176,90,83,104,287,252,287,282
183,90,83,104,287,253,287,283
189,90,82,104,288,253,285,284
191,89,83,104,290,253,284,283
193,89,81,104,291,252,284,284
191,90,83,104,291,251,284,284
190,90,82,104,288,251,284,284
186,89,82,105,288,251,284,282
187,90,83,106,287,251,284,284
185,90,81,104,284,250,285,285
192,90,83,104,281,249,285,283
190,89,82,104,275,249,286,280
177,92,85,105,275,252,286,280
173,92,86,107,277,251,285,283
180,92,85,105,273,251,283,283
175,91,86,104,273,250,282,280
180,90,83,104,276,249,280,284
188,87,81,102,279,250,282,286
188,85,80,101,278,249,281,287
220,85,79,99,271,249,278,287
242,85,78,98,268,249,277,289
242,86,78,97,267,250,277,289
244,85,77,98,268,250,276,288
239,86,77,97,269,249,277,294
232,85,78,99,271,248,277,301
212,84,78,99,273,248,280,304
203,84,78,99,278,249,279,299
200,85,78,99,276,251,281,299
204,85,78,97,278,252,282,293
196,83,77,98,282,254,282,292
182,83,78,99,286,253,282,291
174,82,78,100,287,254,283,290
168,83,79,101,289,254,283,289
163,84,80,102,290,253,283,290
161,86,80,101,288,252,283,289
155,85,81,103,291,252,283,290
149,86,81,104,291,253,284,294
148,87,81,104,289,254,284,297
161,88,82,104,285,251,284,296
172,87,81,103,284,248,280,290
179,87,81,103,283,247,279,293
188,86,81,103,284,248,280,295
200,87,81,102,286,246,279,295
210,86,79,100,284,248,279,296
222,85,77,99,281,249,280,295
230,86,77,98,274,250,279,294
229,85,77,96,275,247,277,293
224,84,78,98,277,248,277,300
225,84,77,97,279,246,279,296
218,84,78,99,283,248,278,295
207,84,77,100,286,249,279,297
200,85,79,100,287,251,280,298
191,83,78,101,288,251,281,298
177,86,80,103,292,252,281,297
169,85,81,103,291,251,281,299
155,85,81,104,292,252,282,292
154,86,81,104,289,251,284,296
160,86,81,103,289,249,284,297
166,88,81,103,288,248,283,294
180,86,80,103,288,248,281,294
197,85,80,101,289,249,281,292
206,84,79,100,294,249,281,292
209,85,77,97,289,250,281,290
215,84,78,95,288,251,281,289
218,86,77,96,287,250,280,287
217,86,77,96,285,250,278,288
220,86,78,97,284,250,279,291
222,85,77,96,282,250,278,295
226,85,77,99,284,248,278,301
222,86,77,99,284,249,279,301
214,86,79,100,285,249,280,299
204,86,78,101,284,251,280,297
196,86,79,102,283,251,280,297
196,86,79,102,286,250,281,294
189,87,80,102,285,250,281,296
184,86,80,101,281,251,282,301
180,86,79,102,285,251,283,298
166,85,80,101,286,253,285,298
160,86,79,103,288,252,284,294
162,85,80,103,286,252,285,293
165,86,80,104,285,252,284,292
170,88,81,104,284,252,284,294
178,86,80,104,281,251,285,295
179,88,80,104,283,252,285,295
183,86,80,103,283,251,284,297
188,86,80,103,283,252,285,299
189,86,80,103,283,249,285,297
190,86,80,105,285,250,285,295
195,86,81,105,285,251,283,288
199,85,81,103,288,252,281,286
212,86,80,101,283,251,279,283
222,85,80,101,283,251,280,286
224,85,79,99,284,250,279,290
225,85,78,97,282,251,281,293
227,85,77,97,278,251,279,293
222,85,78,97,279,250,283,303
207,83,78,98,280,251,284,296
197,85,78,98,282,251,285,294
201,83,77,98,280,251,284,294
210,84,77,96,277,250,282,293
216,83,77,96,276,250,281,291
214,85,78,96,277,251,281,289
207,85,78,96,278,252,283,290
199,84,77,98,279,253,283,290
188,84,78,98,282,255,285,295
183,84,77,96,280,255,285,292
190,84,78,94,277,255,286,291
206,84,78,93,273,256,285,286
214,86,77,92,268,255,284,285
226,86,77,92,269,254,281,283
245,84,77,94,272,249,279,286
251,86,77,94,268,249,278,296
251,86,76,93,268,250,277,297
250,85,78,93,266,250,278,294
248,86,76,93,267,250,279,292
248,86,77,93,268,251,278,292
251,86,77,95,272,251,278,294
245,86,77,95,279,250,279,298
244,86,77,95,280,252,281,297
232,86,77,95,284,251,284,297
221,85,78,93,282,254,285,297
218,85,78,93,275,252,283,288
218,86,78,93,276,249,282,284
223,85,78,94,277,249,282,285
240,85,77,96,278,249,278,288
247,86,78,97,279,248,279,291
243,87,79,99,280,247,280,296
228,88,81,102,279,247,279,285
221,89,81,104,282,246,281,279
198,88,82,104,286,250,283,283
197,90,81,104,281,248,283,285
190,90,83,104,286,248,286,287
190,87,83,103,287,249,285,287
188,88,82,103,284,248,285,284
193,88,82,103,283,248,282,280
206,86,82,103,287,249,281,283
213,86,81,104,288,249,282,294
205,87,81,106,291,250,285,295
203,87,82,106,292,250,286,296
209,85,80,103,291,249,283,283
224,85,78,98,285,248,282,283
234,85,77,96,279,249,279,281
228,85,77,95,281,250,279,287
225,87,78,95,279,250,279,288
233,85,77,96,277,247,279,295
236,85,78,99,280,247,279,291
225,88,81,102,278,248,277,301
212,92,84,105,275,250,278,312
212,93,83,102,273,251,285,312
202,92,83,103,276,251,287,306
205,89,83,103,278,252,288,304
214,90,83,104,277,250,288,302
211,91,84,104,277,250,287,302
213,90,84,106,276,251,285,299
206,90,84,106,278,250,282,295
203,90,84,106,279,251,280,296
208,90,83,104,277,250,277,301
213,91,83,104,275,249,280,308
178,88,83,108,284,252,283,298
186,87,82,105,281,252,287,295
181,88,82,105,283,250,285,294
186,86,80,101,283,249,281,293
196,85,79,99,281,250,282,294
208,85,78,97,279,249,280,293
217,85,79,98,279,247,280,293
225,84,78,97,278,247,279,294
229,85,79,98,277,249,279,294
232,86,78,97,277,249,280,297
229,85,78,98,279,250,281,298
221,86,78,98,280,249,282,300
218,85,78,97,281,248,283,300
210,85,77,97,280,250,283,300
199,86,78,97,282,249,282,295
187,85,79,97,281,250,283,294
183,84,78,99,284,249,283,295
190,85,79,101,283,248,283,293
197,86,79,103,281,248,283,291
205,88,79,102,280,248,283,294
212,85,79,99,278,248,284,298
213,85,77,97,277,249,283,298
214,85,78,96,276,250,283,294
215,85,77,95,276,249,282,293
218,85,77,96,275,249,281,292
218,86,76,95,275,249,283,292
217,86,77,95,275,249,283,293
215,85,78,95,278,249,284,292
216,86,77,95,277,251,283,293
215,85,77,95,277,252,284,294
214,85,78,95,276,251,285,293
213,85,78,96,278,252,285,294
210,85,78,95,279,253,285,290
209,86,78,96,280,253,284,290
209,85,78,96,280,253,283,288
210,87,78,97,281,252,282,288
211,86,78,97,279,253,283,288
211,86,79,97,281,252,284,288
212,86,79,97,279,251,283,289
211,88,78,98,281,253,284,292
210,86,79,95,281,253,285,292
211,85,78,95,282,253,286,293
209,85,78,95,281,255,284,293
211,85,78,95,282,255,285,295
211,86,78,96,282,254,284,295
211,85,78,97,283,253,283,296
210,86,77,97,283,254,285,298
208,86,77,98,284,252,284,295
205,85,77,98,282,251,284,293
206,85,79,98,281,250,283,290
202,86,78,100,281,248,283,286
200,85,79,100,286,247,281,285
198,85,79,101,287,247,281,286
200,85,78,100,287,248,282,288
205,86,79,99,282,250,284,296
206,86,77,98,282,251,284,299
210,85,77,98,285,252,286,301
212,85,78,98,284,251,285,302
215,85,78,98,284,252,284,301
217,86,77,98,283,252,284,299
217,85,78,97,282,252,284,298
215,84,77,97,282,254,286,298
213,86,77,97,281,252,286,297
214,85,78,96,279,252,285,297
213,86,76,96,278,253,285,298
214,84,77,96,277,252,286,295
214,84,76,96,277,252,285,295
214,84,77,95,277,251,285,292
213,83,76,96,280,250,285,289
212,84,76,98,282,250,286,287
208,84,78,97,286,249,286,284
203,85,78,98,287,250,286,283
199,84,77,98,286,251,286,283
198,84,77,97,285,251,286,284
199,84,78,98,286,250,286,284
206,83,77,97,284,251,285,288
212,84,78,95,280,252,285,293
215,83,76,96,278,252,287,295
222,83,75,93,276,252,285,298
222,82,76,93,276,251,285,294
213,83,77,95,280,250,286,285
210,83,78,95,281,250,286,284
207,84,77,96,283,250,286,283
201,84,78,95,283,250,286,283
197,84,77,97,286,250,284,282
198,85,78,97,288,250,281,284
199,85,78,97,285,249,281,285
201,86,77,97,284,251,283,287
211,86,77,96,278,249,282,288
232,85,76,97,278,249,282,289
244,84,77,96,275,250,280,289
247,85,76,95,273,250,279,293
247,86,77,94,273,250,279,293
246,85,76,94,271,250,281,295
234,85,76,94,275,249,283,298
215,86,77,94,276,250,283,293
207,86,77,94,277,251,283,292
197,85,78,95,279,250,283,290
197,86,77,95,277,251,282,289
195,85,77,97,280,249,281,288
208,85,77,97,279,249,280,290
209,86,77,96,280,250,280,286
217,85,77,95,277,247,280,284
222,87,77,95,275,247,279,285
220,86,77,93,272,248,279,283
225,87,76,93,271,247,280,288
231,85,77,96,277,248,281,295
233,85,76,97,281,248,282,295
225,86,78,97,286,247,281,297
217,85,78,99,283,249,282,296
216,85,78,99,280,250,282,298
216,85,77,99,279,250,284,298
210,87,78,100,280,250,282,298
204,88,78,101,280,249,283,298
196,87,79,101,280,249,284,293
