Initialized
Press Enter to quit...
Connected
Frame id: 233012, timestamp: 1554657660685710, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233013, timestamp: 1554657660703134, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233014, timestamp: 1554657660720510, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233015, timestamp: 1554657660737860, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233016, timestamp: 1554657660755188, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233017, timestamp: 1554657660772511, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233018, timestamp: 1554657660789831, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233019, timestamp: 1554657660807124, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233020, timestamp: 1554657660824493, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233021, timestamp: 1554657660841863, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233022, timestamp: 1554657660859242, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233023, timestamp: 1554657660876611, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233024, timestamp: 1554657660893869, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233025, timestamp: 1554657660911269, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233026, timestamp: 1554657660928588, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233027, timestamp: 1554657660945920, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233028, timestamp: 1554657660963303, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233029, timestamp: 1554657660980595, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233030, timestamp: 1554657660997982, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233031, timestamp: 1554657661015393, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233032, timestamp: 1554657661032650, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233033, timestamp: 1554657661050002, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233034, timestamp: 1554657661067318, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233035, timestamp: 1554657661084686, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233036, timestamp: 1554657661102050, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233037, timestamp: 1554657661119370, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233038, timestamp: 1554657661136701, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233039, timestamp: 1554657661154055, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233040, timestamp: 1554657661171461, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233041, timestamp: 1554657661188790, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233042, timestamp: 1554657661206105, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233043, timestamp: 1554657661223464, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233044, timestamp: 1554657661240739, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233045, timestamp: 1554657661258128, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233046, timestamp: 1554657661275506, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233047, timestamp: 1554657661292852, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233048, timestamp: 1554657661310083, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233049, timestamp: 1554657661327518, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233050, timestamp: 1554657661344802, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233051, timestamp: 1554657661362206, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233052, timestamp: 1554657661379560, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233053, timestamp: 1554657661396879, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233054, timestamp: 1554657661414212, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233055, timestamp: 1554657661431493, hands: 0, fingers: 0, tools: 0, gestures: 0
Frame id: 233056, timestamp: 1554657661448894, hands: 0, fingers: 0, tools: 0, gestures: 0
