1074,1208,339,614,1163,173,91,1138
1204,1252,342,351,1257,367,99,1176
1193,1375,635,573,1201,600,124,1266
1289,1419,834,721,1186,888,136,1354
1309,1369,965,825,1307,1090,134,1256
1190,1386,1173,902,1214,1191,132,1225
1058,1347,1221,962,1300,1162,124,1283
943,1230,1163,950,1326,1057,98,1315
763,1112,1102,985,1388,826,62,1299
630,1040,1190,1012,1391,530,59,1348
818,1165,1081,1018,1499,221,54,1324
1058,1307,1046,1050,1376,85,62,1344
1276,1492,1227,1090,1360,41,64,1423
1449,1509,1269,1101,1363,580,69,1428
1657,1549,1301,1108,1385,801,70,1398
1572,1396,1471,1170,1357,1009,72,1401
1466,1217,1554,1190,1438,1108,66,1331
1279,1004,1484,1171,1432,1186,64,1167
1129,1047,1457,1107,1372,1127,64,1199
987,1131,1466,1134,1249,1116,62,1353
932,1281,1374,1127,1210,1092,59,1385
921,1323,1412,1222,1186,1147,65,1471
1004,1351,1342,1271,1192,1173,401,1506
1034,1377,1479,1331,1278,1264,689,1494
948,1389,1392,1296,1355,1348,921,1301
1005,1336,1352,1277,1364,1348,1131,1157
1164,1367,1262,1256,1331,1351,1214,1172
1306,1405,1386,1218,1402,1420,1299,1214
1328,1438,1246,1234,1428,1387,1289,1166
1387,1401,1307,1316,1417,1305,1225,1288
1486,1445,1281,1355,1360,1297,1153,1394
1404,1587,1370,1267,1300,1232,1204,1421
1272,1619,1258,1266,1224,1153,1140,1324
1376,1636,1235,1264,1120,1069,1277,1384
1373,1623,1221,1174,1099,1175,1289,1401
1414,1645,1266,1184,1310,1154,1366,1325
1344,1553,1183,1222,1362,1157,1280,1179
1348,1498,1146,1319,1432,1134,1232,1196
1166,1495,1164,1265,1423,1139,1036,1118
993,1630,1011,1316,1441,1051,1059,1148
632,1516,859,1291,1221,1055,890,1089
622,1510,716,1255,1159,1077,890,1082
441,1403,643,1103,1134,1108,879,1054
346,1258,503,1051,1153,1162,853,1053
377,962,422,938,1108,1142,740,912
332,852,350,864,1087,1134,781,951
274,521,351,870,1110,1182,842,981
355,542,382,814,1017,1251,879,1016
583,592,375,859,1084,1246,1101,1047
585,597,420,946,958,1233,1134,978
598,599,517,1007,987,1235,1087,876
615,566,517,924,945,1167,1067,787
567,460,488,924,980,995,1076,658
329,362,474,887,880,935,774,386
377,281,418,732,893,823,645,309
385,235,280,567,815,692,577,248
344,217,147,623,846,599,438,197
351,192,113,662,871,774,180,187
378,169,91,663,849,904,138,136
324,209,114,710,924,1150,316,350
300,326,229,741,1054,1249,405,660
318,346,262,713,1116,1354,506,798
385,396,281,734,1073,1463,672,879
366,428,294,757,1251,1433,837,928
327,422,287,736,1265,1247,937,895
318,358,213,689,1260,1190,953,709
313,356,191,678,1224,1081,990,584
212,391,182,647,1269,849,950,462
201,370,179,609,1113,777,979,368
210,358,189,660,1141,847,991,325
231,435,195,757,1169,852,1025,357
257,459,180,826,1163,892,1103,323
269,451,161,896,1109,846,1209,316
270,474,143,871,1139,834,1083,357
246,484,122,809,1143,846,945,339
219,429,96,708,1116,859,853,321
176,431,110,661,1154,865,792,617
191,403,142,598,1188,861,877,832
202,363,155,683,1122,848,975,942
230,424,192,793,994,856,1111,1069
262,486,204,886,957,840,1236,1160
291,524,199,897,866,758,1200,1081
276,609,200,916,845,803,1035,1010
277,690,207,878,944,770,1013,929
279,707,263,846,994,720,897,872
496,811,465,921,991,844,798,935
640,881,597,979,1056,956,849,995
812,970,771,1060,1085,984,895,1072
862,966,829,1066,1077,982,906,1102
873,1001,911,1097,1073,1005,995,1158
769,937,913,1002,1084,896,1047,1105
642,877,879,948,1061,833,984,1064
405,749,783,824,1011,791,943,970
277,738,787,908,945,885,941,988
210,729,763,852,972,876,953,916
184,749,752,907,913,881,913,899
156,762,761,938,940,912,953,924
135,762,735,918,1043,942,940,935
133,725,698,828,1222,976,937,904
241,660,603,791,1186,998,815,853
282,613,519,752,1259,1023,818,852
313,566,439,687,1259,1068,780,775
334,516,392,671,1170,1048,771,723
350,518,322,663,1014,1191,787,749
399,522,302,724,1010,1330,858,811
461,512,237,685,1012,1333,830,772
449,490,200,680,986,1269,814,800
432,492,174,678,1064,1349,790,802
419,462,165,657,1070,1152,708,747
312,460,200,589,1265,932,687,702
172,410,231,594,1279,917,772,721
170,385,243,598,1272,906,785,697
180,359,246,587,1217,740,799,690
173,341,242,569,1233,752,771,653
163,251,196,538,994,713,696,592
132,182,129,437,929,596,504,460
99,148,93,340,859,533,407,400
75,121,82,300,749,481,327,339
96,140,80,410,789,363,321,330
255,216,89,446,958,520,314,327
318,356,103,494,1026,599,338,337
402,475,122,516,1109,642,409,355
441,505,181,555,1272,677,491,401
444,507,194,499,1178,671,501,394
405,486,200,481,1099,564,512,401
362,399,198,441,949,530,510,389
274,247,189,420,849,458,452,353
212,176,132,362,578,399,340,258
195,155,110,311,550,366,319,255
132,123,83,293,436,388,302,229
